Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01243","Broad beans and horse beans, green","2020","2020","kg/ha","8106.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2021","2021","ha","576","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01243","Broad beans and horse beans, green","2021","2021","kg/ha","15005.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","534","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01243","Broad beans and horse beans, green","2022","2022","kg/ha","29265.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2023","2023","ha","619","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01243","Broad beans and horse beans, green","2023","2023","kg/ha","28676.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2024","2024","ha","615","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","27245.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2015","2015","ha","25926","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2015","2015","kg/ha","28304.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2016","2016","ha","26931","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2016","2016","kg/ha","28814.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2017","2017","ha","15064","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2017","2017","kg/ha","50749","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2018","2018","ha","22672","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2018","2018","kg/ha","29739.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2019","2019","ha","25733","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2019","2019","kg/ha","32227.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2020","2020","ha","29034","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2020","2020","kg/ha","32499.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2021","2021","ha","31426","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2021","2021","kg/ha","34999.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2022","2022","ha","34848","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2022","2022","kg/ha","39660.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2023","2023","ha","29427","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2023","2023","kg/ha","34121.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01212","Cabbages","2024","2024","ha","30144","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01212","Cabbages","2024","2024","kg/ha","30004.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2015","2015","ha","6423","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2015","2015","kg/ha","17441.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2016","2016","ha","6867","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2016","2016","kg/ha","16156.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2017","2017","ha","6405","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2017","2017","kg/ha","31162","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2018","2018","ha","6344","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2018","2018","kg/ha","37760.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2019","2019","ha","7637","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2019","2019","kg/ha","43080.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","5494","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2020","2020","kg/ha","15985.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2021","2021","ha","5587","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2021","2021","kg/ha","17422.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","5682","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2022","2022","kg/ha","16536.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2023","2023","ha","4873","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2023","2023","kg/ha","18921","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01251","Carrots and turnips","2024","2024","ha","5223","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","15675.1","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2015","2015","ha","24466","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2015","2015","kg/ha","1161.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2016","2016","ha","29830","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2016","2016","kg/ha","836.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2017","2017","ha","24715","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2017","2017","kg/ha","771.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2018","2018","ha","22655","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2018","2018","kg/ha","611.4","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2019","2019","ha","22686","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2019","2019","kg/ha","564.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","22690","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2020","2020","kg/ha","558.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2021","2021","ha","23158","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2021","2021","kg/ha","393.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2022","2022","ha","23060","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2022","2022","kg/ha","361.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2023","2023","ha","24437","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2023","2023","kg/ha","368.2","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01372","Cashew nuts, in shell","2024","2024","ha","24246","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01372","Cashew nuts, in shell","2024","2024","kg/ha","321.8","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2015","2015","ha","50354","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01520.01","Cassava, fresh","2015","2015","kg/ha","14098.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2016","2016","ha","46535","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01520.01","Cassava, fresh","2016","2016","kg/ha","12288.6","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2017","2017","ha","68435","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01520.01","Cassava, fresh","2017","2017","kg/ha","11541.3","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2018","2018","ha","61592","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01520.01","Cassava, fresh","2018","2018","kg/ha","15359","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2019","2019","ha","59630","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01520.01","Cassava, fresh","2019","2019","kg/ha","14176.5","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","61754","A","Official figure",""
